name,phi,theta,dcosx,dcosy,dcosz
LOGME,5.25341,1.86766,0.492485,-0.819688,-0.292524
LOGME,0.287411,0.699719,0.617586,0.182555,0.765023
LOGME,3.33972,1.03496,-0.843023,-0.169245,0.510557
LOGME,3.41758,2.36215,-0.676288,-0.191531,-0.711302
LOGME,1.57184,2.12738,-0.000886846,0.849063,-0.528292
LOGME,0.102981,0.486301,0.464883,0.0480441,0.884068
LOGME,0.430347,2.88069,0.234429,0.107613,-0.966159
LOGME,5.10367,2.33235,0.276027,-0.669063,-0.690046
LOGME,2.25837,1.5049,-0.633286,0.771112,0.0658498
LOGME,0.537048,1.76893,0.842413,0.501592,-0.196841
LOGME,0.0566783,2.0418,0.889682,0.0504797,-0.453782
LOGME,0.596049,0.533949,0.421175,0.285705,0.860804
LOGME,1.2017,1.01112,0.305729,0.790355,0.530913
LOGME,3.21989,3.09771,-0.0437373,-0.00343172,-0.999037
LOGME,5.55006,0.125373,0.092919,-0.08368,0.992151
LOGME,4.83565,0.455714,0.0541096,-0.436765,0.897947
LOGME,6.27334,0.28755,0.28359,-0.00279194,0.958942
LOGME,5.46751,2.82693,0.212123,-0.225375,-0.9509
LOGME,1.0536,2.73894,0.193754,0.340609,-0.920024
LOGME,5.45115,1.05652,0.586273,-0.643675,0.491901
LOGME,5.57486,1.87297,0.725041,-0.621089,-0.297597
LOGME,5.24315,0.777224,0.354993,-0.604819,0.712863
LOGME,2.27188,1.79912,-0.628308,0.74431,-0.226344
LOGME,1.538,2.96783,0.00566927,0.172795,-0.984942
LOGME,4.03427,1.49217,-0.625393,-0.776346,0.0785492
LOGME,3.71416,1.00638,-0.71015,-0.457757,0.534926
LOGME,1.47997,1.69124,0.0900417,0.988664,-0.120152
LOGME,3.86166,2.30281,-0.559179,-0.490509,-0.668371
LOGME,1.34389,0.492623,0.106392,0.460816,0.881095
LOGME,2.70319,1.31866,-0.876804,0.41107,0.24947
LOGME,3.24394,0.993136,-0.833358,-0.0855934,0.546066
LOGME,1.11811,2.88407,0.111395,0.229032,-0.967024
LOGME,2.23288,0.691634,-0.392094,0.503038,0.770205
LOGME,0.128745,0.449133,0.430592,0.055745,0.900824
LOGME,3.5189,0.439982,-0.395964,-0.156917,0.904759
LOGME,4.09356,2.1388,-0.488998,-0.686651,-0.537951
LOGME,0.861704,1.3722,0.638346,0.744035,0.197297
LOGME,1.76383,0.785535,-0.135667,0.694068,0.70701
LOGME,4.02714,1.49332,-0.630969,-0.771937,0.0774029
LOGME,1.26816,2.56648,0.162109,0.51921,-0.839131
LOGME,1.35751,2.90655,0.0492941,0.227603,-0.972505
LOGME,2.88607,2.87217,-0.25753,0.0672747,-0.963925
LOGME,0.551165,0.970122,0.702791,0.432013,0.565199
LOGME,5.88016,0.42413,0.378556,-0.161402,0.911397
LOGME,1.31446,1.1917,0.235541,0.898646,0.370077
LOGME,0.0789371,0.171561,0.170189,0.0134622,0.985319
LOGME,0.867635,0.958676,0.529225,0.624301,0.574604
LOGME,1.06303,0.162132,0.0784871,0.141056,0.986885
LOGME,5.46438,0.625363,0.399877,-0.42753,0.81075
LOGME,5.5912,0.890736,0.598685,-0.496121,0.62884
LOGME,3.64111,2.3177,-0.644133,-0.35149,-0.679372
LOGME,5.5467,2.55056,0.412802,-0.374277,-0.830368
LOGME,6.27587,0.392603,0.382584,-0.00279803,0.923916
LOGME,4.22092,2.75104,-0.179659,-0.33564,-0.924699
LOGME,3.2997,0.582074,-0.542901,-0.0865579,0.835324
LOGME,4.22811,1.78463,-0.45497,-0.864853,-0.212206
LOGME,6.07674,1.04607,0.847081,-0.177407,0.50098
LOGME,1.72043,1.55082,-0.14905,0.988628,0.0199773
LOGME,1.97973,2.59925,-0.205236,0.473586,-0.856501
LOGME,4.65249,0.578933,-0.0327544,-0.546149,0.837047
LOGME,5.15899,0.406102,0.170614,-0.356287,0.918668
LOGME,5.63566,0.492418,0.377062,-0.285174,0.881192
LOGME,4.63563,1.25139,-0.0728051,-0.946627,0.314001
LOGME,6.27321,0.1892,0.188064,-0.00187515,0.982155
LOGME,1.92461,1.35369,-0.338347,0.916037,0.215402
LOGME,4.7724,2.82663,0.0185804,-0.309224,-0.950808
LOGME,4.02503,2.26122,-0.489182,-0.595907,-0.636864
LOGME,3.69891,0.151677,-0.128231,-0.0799163,0.988519
LOGME,1.71167,2.29855,-0.104841,0.739274,-0.665193
LOGME,0.608493,3.1057,0.0294421,0.0205116,-0.999356
LOGME,2.36488,2.86186,-0.196919,0.193528,-0.961129
LOGME,0.39164,1.64027,0.922055,0.380784,-0.0694182
LOGME,2.21408,2.39476,-0.407476,0.543544,-0.733841
LOGME,1.65638,2.55489,-0.0473204,0.551594,-0.83277
LOGME,0.234849,1.03848,0.837984,0.2005,0.507526
LOGME,2.90744,0.864577,-0.74006,0.176521,0.648962
LOGME,4.59342,0.537179,-0.0607344,-0.508097,0.859156
LOGME,1.20198,1.35188,0.351906,0.910493,0.217173
LOGME,1.69591,2.5358,-0.0710562,0.564966,-0.822049
LOGME,1.80143,1.19241,-0.212422,0.904659,0.369417
LOGME,2.87295,2.44788,-0.616461,0.169711,-0.768878
LOGME,4.21079,1.32026,-0.465818,-0.849439,0.247925
LOGME,5.87848,2.56414,0.501792,-0.21494,-0.837858
LOGME,4.7149,1.93387,0.00234422,-0.934807,-0.355148
LOGME,3.87959,1.31013,-0.714824,-0.650079,0.257727
LOGME,4.44285,0.134148,-0.0356143,-0.128917,0.991016
LOGME,2.40424,2.09778,-0.63982,0.581112,-0.502931
LOGME,2.59666,2.76859,-0.311632,0.188896,-0.931238
LOGME,2.42163,1.54026,-0.751481,0.659048,0.0305341
LOGME,0.343686,0.33614,0.310556,0.111145,0.944035
LOGME,4.35709,2.31346,-0.256268,-0.69066,-0.676251
LOGME,1.68395,1.01364,-0.0958335,0.843332,0.528779
LOGME,1.26152,1.7876,0.297247,0.930253,-0.215114
LOGME,2.69384,1.27693,-0.862782,0.414379,0.289651
LOGME,2.37127,2.42738,-0.470102,0.456136,-0.755608
LOGME,2.7568,0.0343882,-0.0318673,0.0129055,0.999409
LOGME,4.47754,0.616686,-0.134574,-0.56246,0.8158
LOGME,3.26824,1.50587,-0.989901,-0.126042,0.0648782
LOGME,0.461026,0.816729,0.652809,0.324268,0.684609
LOGME,4.35201,0.117136,-0.0412116,-0.109361,0.993147
LOGME,4.29068,0.719474,-0.269737,-0.601256,0.752153
LOGME,0.75677,2.3924,0.495163,0.467594,-0.732236
LOGME,1.7767,2.47243,-0.126829,0.607223,-0.784344
LOGME,3.54622,2.15325,-0.767682,-0.328763,-0.550072
LOGME,3.22456,0.030644,-0.0305339,-0.0025391,0.999531
LOGME,3.76203,0.901831,-0.638261,-0.456077,0.620175
LOGME,0.326776,2.83592,0.285007,0.0965966,-0.953646
LOGME,2.01617,2.20826,-0.346189,0.725216,-0.595159
LOGME,4.92457,0.522337,0.105067,-0.487719,0.866655
LOGME,2.50444,2.48294,-0.491961,0.364112,-0.79082
LOGME,3.04157,0.777282,-0.69784,0.0700326,0.712822
LOGME,4.452,1.50697,-0.256936,-0.964322,0.0637783
LOGME,1.27434,1.86984,0.279166,0.913932,-0.294608
LOGME,2.97381,2.52802,-0.567703,0.0961538,-0.817599
LOGME,0.874436,0.437619,0.271828,0.325119,0.905763
LOGME,2.56201,1.28251,-0.802164,0.52507,0.284313
LOGME,3.21733,2.15506,-0.831726,-0.0631099,-0.551588
LOGME,3.47401,1.31775,-0.915151,-0.315941,0.250359
LOGME,5.51957,0.699894,0.465287,-0.445443,0.76491
LOGME,4.44947,2.30612,-0.192745,-0.716126,-0.67083
LOGME,4.21318,2.12598,-0.406827,-0.746096,-0.527098
LOGME,3.75256,0.20391,-0.165866,-0.116166,0.979282
LOGME,1.55333,1.36039,0.0170813,0.977796,0.20886
LOGME,3.09348,2.29882,-0.74563,0.0359046,-0.665393
LOGME,3.95624,2.789,-0.236939,-0.251221,-0.938482
LOGME,1.80846,0.0845633,-0.0198851,0.0820884,0.996427
LOGME,2.58294,2.73438,-0.33584,0.209925,-0.918228
LOGME,3.92691,1.1203,-0.636608,-0.636508,0.435416
LOGME,4.25744,0.948914,-0.35715,-0.73011,0.582566
LOGME,3.20029,0.229584,-0.227181,-0.01335,0.973761
LOGME,2.61805,2.01851,-0.780696,0.450676,-0.432903
LOGME,0.916665,0.630585,0.358764,0.467907,0.807683
LOGME,0.840084,0.964311,0.548374,0.611887,0.569983
LOGME,1.29593,0.624169,0.158625,0.562485,0.811449
LOGME,0.48568,3.0745,0.0592916,0.0312972,-0.99775
LOGME,5.71368,0.363379,0.299336,-0.191656,0.934701
LOGME,3.20483,0.666085,-0.616678,-0.0390494,0.786247
LOGME,4.14527,2.16755,-0.444356,-0.697675,-0.561959
LOGME,4.96632,1.17291,0.231588,-0.892318,0.387473
LOGME,4.61767,2.48404,-0.0578029,-0.608444,-0.791489
LOGME,3.93425,1.70652,-0.695503,-0.705668,-0.135305
LOGME,2.60907,0.690309,-0.5486,0.323298,0.771049
LOGME,6.21338,0.583979,0.550005,-0.0384563,0.834275
LOGME,2.92446,0.0822202,-0.0801992,0.0176926,0.996622
LOGME,3.31733,0.281743,-0.273748,-0.0486081,0.960572
LOGME,1.20554,0.463858,0.159808,0.417887,0.894333
LOGME,0.613499,1.25372,0.776881,0.547032,0.311788
LOGME,0.613065,1.90404,0.772895,0.543724,-0.327106
LOGME,4.3583,0.660928,-0.212841,-0.575769,0.789423
LOGME,5.80392,1.9643,0.819514,-0.425887,-0.383427
LOGME,5.24649,1.87298,0.486004,-0.821725,-0.297603
LOGME,4.8341,2.08654,0.105618,-0.86349,-0.493184
LOGME,0.708955,0.0744572,0.056464,0.0484299,0.997229
LOGME,4.6836,0.871539,-0.0220261,-0.765003,0.64365
LOGME,6.10476,2.58024,0.523882,-0.0944799,-0.846535
LOGME,2.56874,2.87522,-0.221207,0.14268,-0.964733
LOGME,0.555021,1.51707,0.848663,0.526201,0.0537026
LOGME,2.5501,2.44007,-0.535737,0.359861,-0.763863
LOGME,4.80558,0.251217,0.0231316,-0.247504,0.968611
LOGME,1.24929,2.61008,0.160161,0.480867,-0.862042
LOGME,4.40242,2.10005,-0.263292,-0.822048,-0.50489
LOGME,0.873624,2.40031,0.433538,0.517679,-0.7376
LOGME,5.86368,2.29645,0.683202,-0.304691,-0.663625
LOGME,0.847394,0.824083,0.485813,0.55012,0.67923
LOGME,0.695922,2.95401,0.143119,0.119554,-0.982458
LOGME,4.94566,2.23085,0.182609,-0.768564,-0.613159
LOGME,0.223795,1.20001,0.908799,0.206849,0.362351
LOGME,2.71921,0.454119,-0.400119,0.179826,0.898648
LOGME,4.63132,3.12282,-0.00152018,-0.0187115,-0.999824
LOGME,3.25355,2.24472,-0.776486,-0.087299,-0.624058
LOGME,0.76775,2.00935,0.651388,0.628793,-0.424634
LOGME,1.22021,1.1949,0.319473,0.873596,0.367106
LOGME,3.83979,1.03136,-0.65723,-0.551555,0.51365
LOGME,5.81379,0.293646,0.258139,-0.130928,0.957195
LOGME,1.40076,1.08455,0.149602,0.871341,0.467315
LOGME,3.41982,2.19644,-0.779415,-0.222633,-0.585616
LOGME,2.99085,0.728556,-0.658243,0.0999854,0.746136
LOGME,0.67299,2.36629,0.547322,0.436289,-0.714206
LOGME,5.30117,2.7402,0.216975,-0.324916,-0.920517
LOGME,0.998611,0.527033,0.272344,0.422858,0.864303
LOGME,3.69205,0.907273,-0.671455,-0.412092,0.615897
LOGME,0.449381,0.454153,0.395145,0.190575,0.898633
LOGME,3.25999,0.505609,-0.48095,-0.0572086,0.87488
LOGME,1.65525,2.5464,-0.0472966,0.558669,-0.828041
LOGME,5.60954,2.69423,0.338093,-0.269868,-0.90159
LOGME,0.505838,1.35566,0.854603,0.47337,0.213482
LOGME,2.47499,1.91308,-0.740338,0.582449,-0.335637
LOGME,3.95394,2.99594,-0.0998227,-0.105354,-0.989412
LOGME,5.40118,2.48684,0.387062,-0.47013,-0.793196
LOGME,2.7251,0.639536,-0.545803,0.241446,0.802373
LOGME,0.691548,0.221899,0.16952,0.140353,0.975481
LOGME,4.57446,2.64998,-0.0649019,-0.467563,-0.881574
LOGME,6.05336,0.772791,0.679779,-0.159042,0.715965
LOGME,1.37567,1.04415,0.167614,0.848091,0.502641
LOGME,1.69048,2.89604,-0.0290238,0.241352,-0.970004
LOGME,0.839438,1.93712,0.623568,0.694886,-0.358183
LOGME,5.39854,3.06152,0.0506768,-0.0618851,-0.996796
LOGME,1.92793,0.0886956,-0.0309667,0.0829902,0.996069
LOGME,4.80051,2.14852,0.0737276,-0.834456,-0.54612
LOGME,3.90979,1.97202,-0.662052,-0.639657,-0.390546
LOGME,2.90408,1.27299,-0.929145,0.224929,0.29342
LOGME,2.05855,1.01683,-0.398557,0.751269,0.526068
LOGME,2.57273,0.439479,-0.358463,0.229188,0.904973
LOGME,4.16501,0.826187,-0.382717,-0.62791,0.677685
LOGME,4.06491,1.1245,-0.544098,-0.719481,0.431631
LOGME,0.698654,1.46395,0.761342,0.63952,0.106648
LOGME,5.2715,2.20375,0.427684,-0.683509,-0.591525
LOGME,3.99745,2.67951,-0.292263,-0.336648,-0.895126
LOGME,4.3193,1.59888,-0.382894,-0.923365,-0.0280836
LOGME,4.29324,1.11972,-0.366279,-0.82207,0.435936
LOGME,2.74793,1.23059,-0.870582,0.361586,0.333681
LOGME,2.17339,2.62619,-0.279361,0.406072,-0.870094
LOGME,4.51212,0.640796,-0.118928,-0.585885,0.80162
LOGME,0.352929,2.34137,0.673288,0.248006,-0.696546
LOGME,0.764717,2.38985,0.492777,0.472805,-0.730498
LOGME,3.85775,0.929848,-0.604619,-0.526198,0.597956
LOGME,1.76637,1.48653,-0.193636,0.977456,0.0841692
LOGME,5.43987,1.11697,0.597673,-0.671254,0.438411
LOGME,3.55013,2.37519,-0.636467,-0.275526,-0.720414
LOGME,5.88962,3.1183,0.0215056,-0.00892976,-0.999729
LOGME,3.94423,3.02534,-0.080595,-0.0834223,-0.99325
LOGME,2.70484,2.18017,-0.743033,0.346867,-0.572351
LOGME,4.02921,2.71047,-0.263798,-0.324101,-0.908498
LOGME,2.46,1.65135,-0.774055,0.627984,-0.080466
LOGME,5.79976,0.110488,0.097628,-0.0512517,0.993902
LOGME,1.01566,0.649041,0.318569,0.513655,0.796664
LOGME,2.38242,0.878907,-0.558595,0.530035,0.637993
LOGME,5.18757,2.8064,0.150496,-0.292511,-0.944346
LOGME,6.11517,2.86903,0.265406,-0.0450175,-0.963085
LOGME,5.76159,0.432125,0.363111,-0.208675,0.908078
LOGME,4.78066,2.07933,0.0595885,-0.871426,-0.486893
LOGME,4.11071,0.782379,-0.39903,-0.581167,0.709239
LOGME,5.49024,1.31629,0.679147,-0.689473,0.251767
LOGME,2.82714,2.49717,-0.57128,0.185804,-0.799447
LOGME,2.1506,0.917158,-0.434934,0.664133,0.608079
LOGME,1.11164,2.50333,0.264052,0.534091,-0.803133
LOGME,4.2017,0.677055,-0.306219,-0.546564,0.779421
LOGME,2.40017,1.96736,-0.680271,0.62293,-0.38625
LOGME,4.36741,3.12107,-0.00694016,-0.0193134,-0.999789
LOGME,3.94732,1.02882,-0.593334,-0.61796,0.51583
LOGME,3.32732,0.553281,-0.516444,-0.0970366,0.850805
LOGME,2.1319,2.47695,-0.328199,0.522209,-0.787136
LOGME,1.25967,2.33017,0.222029,0.690449,-0.688464
LOGME,0.377342,1.82833,0.898989,0.3563,-0.254694
LOGME,2.56746,1.44542,-0.833072,0.538845,0.125051
LOGME,1.10103,0.229797,0.103111,0.203106,0.973713
LOGME,1.87983,0.742971,-0.205744,0.644433,0.736462
LOGME,5.24905,2.47465,0.316263,-0.531624,-0.785718
LOGME,0.717608,1.30067,0.726062,0.633739,0.26685
LOGME,4.65162,0.771456,-0.0423388,-0.695893,0.716897
LOGME,0.654699,0.973149,0.655734,0.503371,0.562699
LOGME,2.26014,0.0226187,-0.014385,0.0174525,0.999744
LOGME,5.33378,2.34769,0.415144,-0.579797,-0.701064
LOGME,4.70563,0.41703,-0.00273637,-0.405037,0.914296
LOGME,3.24044,1.1583,-0.911651,-0.0904097,0.400897
LOGME,4.72351,0.620211,0.00646389,-0.581171,0.813756
LOGME,3.83461,2.18787,-0.627436,-0.521041,-0.578653
LOGME,3.13068,0.489679,-0.470314,0.00513105,0.882484
LOGME,2.4988,1.56064,-0.800382,0.599405,0.0101533
LOGME,1.32608,1.79777,0.236071,0.945321,-0.225032
LOGME,2.02037,0.260485,-0.111927,0.231957,0.966265
LOGME,0.712715,3.11667,0.0188566,0.016297,-0.999689
LOGME,0.884846,1.40821,0.625056,0.763612,0.16187
LOGME,5.35344,2.33818,0.430426,-0.576842,-0.694253
LOGME,5.02515,0.15258,0.0467654,-0.144615,0.988382
LOGME,4.42199,0.0660372,-0.0188947,-0.0632263,0.99782
LOGME,4.24669,2.14995,-0.375817,-0.747801,-0.547317
LOGME,2.32248,0.382632,-0.254958,0.272758,0.927685
LOGME,0.76227,2.0471,0.642766,0.613701,-0.4585
LOGME,5.10516,0.240781,0.0912717,-0.220303,0.971152
LOGME,1.50327,0.742416,0.0456153,0.67453,0.736837
LOGME,3.41449,1.9365,-0.899314,-0.251705,-0.357602
LOGME,5.18301,1.15377,0.41458,-0.8149,0.405045
LOGME,5.85976,2.19988,0.737159,-0.33223,-0.588405
LOGME,6.20458,1.66771,0.992235,-0.0781518,-0.0967592
LOGME,1.99844,3.04605,-0.0395661,0.0868108,-0.995439
LOGME,6.07304,0.0411956,0.0402779,-0.00859096,0.999152
LOGME,0.286252,0.362219,0.339931,0.100054,0.935113
LOGME,4.02657,1.17001,-0.583122,-0.71257,0.390145
LOGME,1.26085,1.18529,0.282621,0.882457,0.376026
LOGME,2.0433,1.54381,-0.454948,0.890109,0.0269871
LOGME,5.12048,2.71517,0.164149,-0.379649,-0.910451
LOGME,3.62888,1.98232,-0.809836,-0.429137,-0.40001
LOGME,1.65595,2.78231,-0.0299033,0.350332,-0.936148
LOGME,0.398981,0.640728,0.550828,0.232225,0.801661
LOGME,4.28159,0.950225,-0.339737,-0.739214,0.5815
LOGME,2.55365,3.14052,-0.000894974,0.000596575,-0.999999
LOGME,1.84,1.45628,-0.264226,0.957668,0.114264
LOGME,2.27897,1.43744,-0.644669,0.75281,0.132958
LOGME,1.8439,0.69913,-0.173581,0.619701,0.765402
LOGME,1.34082,0.65368,0.138621,0.592101,0.793851
LOGME,4.33783,0.490162,-0.172236,-0.43813,0.882257
LOGME,2.92357,0.128501,-0.125114,0.0277185,0.991755
LOGME,1.47867,1.99722,0.0837607,0.906589,-0.413619
LOGME,1.58339,0.207822,-0.00259859,0.206313,0.978483
LOGME,1.67939,2.7161,-0.0447345,0.410335,-0.910837
LOGME,5.53556,0.461663,0.326642,-0.302853,0.895313
LOGME,5.53976,2.2229,0.585102,-0.537939,-0.606858
LOGME,5.44396,0.85913,0.505887,-0.56351,0.653097
LOGME,3.68593,0.80206,-0.614903,-0.372228,0.695227
LOGME,2.34756,0.22543,-0.156686,0.159416,0.974698
LOGME,0.0947447,0.420651,0.406523,0.0386315,0.912823
LOGME,1.42054,0.91738,0.118856,0.785066,0.607902
LOGME,2.38897,0.875572,-0.560494,0.524911,0.640558
LOGME,6.16648,2.65251,0.466624,-0.0547084,-0.882762
LOGME,3.2043,0.675594,-0.624132,-0.0391868,0.780335
LOGME,3.27627,1.19242,-0.920851,-0.124773,0.369412
LOGME,0.19859,1.10565,0.876189,0.176326,0.448556
LOGME,1.52012,0.589214,0.0281472,0.554995,0.831378
LOGME,5.90293,3.04837,0.0864385,-0.0345501,-0.995658
LOGME,4.85429,3.05094,0.012804,-0.0896232,-0.995893
LOGME,3.47267,2.61533,-0.475022,-0.163281,-0.864693
LOGME,0.14447,2.21205,0.792997,0.115368,-0.598202
LOGME,1.08489,1.62505,0.466319,0.882953,-0.0542254
LOGME,0.552227,0.0799964,0.068033,0.0419202,0.996802
LOGME,5.8948,1.74942,0.910795,-0.372673,-0.177674
LOGME,5.51122,2.44656,0.45888,-0.446718,-0.768031
LOGME,4.27933,1.41372,-0.41448,-0.896512,0.156434
LOGME,0.24297,0.651698,0.588722,0.145924,0.795055
LOGME,5.25301,1.18843,0.477499,-0.795472,0.37312
LOGME,2.62153,2.28663,-0.654783,0.37496,-0.65625
LOGME,0.800093,3.12322,0.012797,0.0131788,-0.999831
LOGME,0.620793,1.95027,0.75555,0.540299,-0.370435
LOGME,0.0638493,0.107281,0.106857,0.00683206,0.994251
LOGME,5.84633,1.74735,0.892001,-0.416516,-0.175639
LOGME,3.59244,2.93766,-0.182285,-0.0882439,-0.979278
LOGME,1.20691,2.95005,0.067754,0.177904,-0.981713
LOGME,3.45395,0.356525,-0.332132,-0.107254,0.937115
LOGME,4.31919,0.173257,-0.0660505,-0.159237,0.985028
LOGME,1.34493,1.60154,0.22384,0.974141,-0.0307407
LOGME,3.74438,0.0381454,-0.0314149,-0.0216211,0.999273
LOGME,4.61684,0.86199,-0.0724271,-0.755677,0.650928
LOGME,3.45385,1.26568,-0.907688,-0.293021,0.300402
LOGME,1.82401,0.458323,-0.11084,0.428336,0.896796
LOGME,3.94094,1.81014,-0.677303,-0.696464,-0.237062
LOGME,3.29057,1.77228,-0.968917,-0.145428,-0.200127
LOGME,0.697655,0.767703,0.532219,0.446152,0.719508
LOGME,1.70859,2.50824,-0.081297,0.58624,-0.806048
LOGME,5.52624,0.0768123,0.0557831,-0.0526952,0.997051
LOGME,0.0256118,0.383488,0.374034,0.00958178,0.927365
LOGME,2.08585,1.66567,-0.490366,0.866353,-0.0947297
LOGME,4.96701,2.68098,0.111959,-0.43017,-0.895779
LOGME,0.509355,1.79684,0.850848,0.47521,-0.224126
LOGME,0.914893,1.93257,0.570398,0.741199,-0.353936
LOGME,5.87625,2.00882,0.831643,-0.358428,-0.424146
LOGME,1.3714,2.66739,0.0904499,0.447581,-0.889657
LOGME,1.26049,1.26948,0.291596,0.909338,0.296777
LOGME,1.51629,0.0695598,0.00378627,0.0694005,0.997582
LOGME,4.0476,0.0997956,-0.061461,-0.0784136,0.995025
LOGME,4.51699,1.94428,-0.180778,-0.913344,-0.364859
LOGME,3.4414,0.135137,-0.128717,-0.0397892,0.990883
LOGME,1.28237,1.82358,0.275408,0.928225,-0.250098
LOGME,2.11376,0.421416,-0.21135,0.350223,0.91251
LOGME,0.360966,3.06639,0.0702904,0.0265351,-0.997174
LOGME,4.91963,1.78214,0.201187,-0.956827,-0.209774
LOGME,3.86058,0.75929,-0.518005,-0.453403,0.725325
LOGME,3.68962,2.24711,-0.665678,-0.406323,-0.625919
LOGME,2.43863,2.66205,-0.351996,0.298268,-0.887206
LOGME,5.12286,0.729401,0.265928,-0.611066,0.745574
LOGME,2.79593,2.90634,-0.219299,0.0789739,-0.972456
LOGME,0.626721,1.40699,0.799113,0.578641,0.163074
LOGME,4.62222,2.81,-0.0293152,-0.324228,-0.945525
LOGME,0.562808,0.844096,0.632096,0.398769,0.664407
LOGME,3.37619,1.97114,-0.8957,-0.21407,-0.389739
LOGME,1.80137,3.06553,-0.017366,0.0739756,-0.997109
LOGME,5.94331,1.22946,0.888405,-0.314137,0.334745
LOGME,2.33131,2.7984,-0.231944,0.243783,-0.941686
LOGME,4.51217,1.74383,-0.195918,-0.965387,-0.172175
LOGME,4.32532,1.37738,-0.370438,-0.908753,0.192209
LOGME,5.60463,1.39098,0.76593,-0.617548,0.178844
LOGME,4.62646,0.834019,-0.0635618,-0.737905,0.671905
LOGME,1.1302,0.327425,0.137157,0.290892,0.946874
LOGME,6.25734,0.658693,0.611879,-0.015816,0.790793
LOGME,4.19268,1.13668,-0.450559,-0.787456,0.420607
LOGME,5.16571,1.72699,0.432618,-0.888055,-0.155563
LOGME,4.3387,0.723938,-0.241792,-0.616629,0.749203
LOGME,3.97416,0.424998,-0.277484,-0.304975,0.911039
LOGME,4.9384,0.469711,0.101429,-0.441118,0.891699
LOGME,6.09342,2.41773,0.650397,-0.124927,-0.749251
LOGME,4.25871,0.657938,-0.267997,-0.54963,0.791255
LOGME,1.30481,1.2781,0.251683,0.923799,0.288532
LOGME,3.03656,2.61054,-0.50365,0.053093,-0.862275
LOGME,2.25378,0.70756,-0.410208,0.504188,0.75995
LOGME,5.68274,2.71905,0.338348,-0.231699,-0.912051
LOGME,3.59077,0.580228,-0.493834,-0.23805,0.836338
LOGME,0.900787,0.314259,0.191956,0.242286,0.951026
LOGME,4.05826,3.1341,-0.00455623,-0.00594231,-0.999972
LOGME,0.710853,1.57662,0.757793,0.652469,-0.00582636
LOGME,2.32856,0.324823,-0.219346,0.231815,0.947707
LOGME,4.30114,1.3249,-0.387733,-0.889048,0.243428
LOGME,0.621722,0.235085,0.18934,0.135664,0.972494
LOGME,0.0612585,0.130442,0.129828,0.00796303,0.991505
LOGME,3.93837,2.16952,-0.577424,-0.590719,-0.563588
LOGME,3.93166,0.958959,-0.576122,-0.581532,0.574373
LOGME,2.79805,0.407452,-0.373115,0.133475,0.918134
LOGME,0.803021,1.5512,0.694403,0.71932,0.0195939
LOGME,0.392575,2.53021,0.530332,0.219594,-0.818857
LOGME,5.34245,2.7769,0.210143,-0.288178,-0.934234
LOGME,1.98145,2.92223,-0.0868691,0.199511,-0.976037
LOGME,0.00949188,2.63715,0.483299,0.00458756,-0.875443
LOGME,3.51132,2.06229,-0.822052,-0.318589,-0.471944
LOGME,2.46557,1.714,-0.77208,0.619293,-0.142719
LOGME,3.2341,2.27677,-0.757728,-0.0702986,-0.648773
LOGME,2.23486,2.07845,-0.538594,0.688182,-0.486129
LOGME,2.66618,0.472315,-0.404496,0.208234,0.890517
LOGME,3.77733,0.913643,-0.637055,-0.47011,0.610866
LOGME,1.59666,1.7812,-0.0252884,0.977619,-0.208859
LOGME,0.71417,0.505622,0.365994,0.317246,0.874873
LOGME,3.6568,0.89956,-0.681406,-0.385821,0.621954
LOGME,1.38271,2.58842,0.0982374,0.516121,-0.850864
LOGME,0.436894,1.5299,0.905313,0.422773,0.0408827
LOGME,3.03457,2.30017,-0.741322,0.0796461,-0.666406
LOGME,0.823184,1.34775,0.663048,0.71515,0.221197
LOGME,0.0462936,0.186705,0.185423,0.00859004,0.982621
LOGME,3.78875,1.75856,-0.783778,-0.592324,-0.186666
LOGME,2.28812,0.715341,-0.431154,0.494245,0.754869
LOGME,2.5555,2.93423,-0.171519,0.113873,-0.978578
LOGME,4.45696,1.28105,-0.242126,-0.927224,0.285711
LOGME,5.46587,2.44926,0.436735,-0.465541,-0.769762
LOGME,4.34115,1.64966,-0.361644,-0.928982,-0.0787823
LOGME,1.38224,1.27286,0.179188,0.939001,0.293546
LOGME,0.215974,2.44409,0.627383,0.137645,-0.766449
LOGME,1.74329,1.05227,-0.14908,0.855659,0.495604
LOGME,1.67155,0.993099,-0.0842599,0.833474,0.546096
LOGME,6.16458,2.37624,0.687924,-0.0819782,-0.721138
LOGME,2.59029,1.17359,-0.785522,0.483017,0.386846
LOGME,2.47185,0.790679,-0.557278,0.441273,0.703363
LOGME,5.96682,2.31944,0.696253,-0.227923,-0.680649
LOGME,5.5631,1.336,0.731122,-0.641356,0.232644
LOGME,2.42972,1.65037,-0.754741,0.651189,-0.0794898
LOGME,1.88073,0.102321,-0.0311529,0.0972762,0.99477
LOGME,5.17153,0.987049,0.369792,-0.747985,0.551155
LOGME,4.81647,1.89857,0.0983653,-0.941637,-0.321937
LOGME,4.00655,0.41264,-0.260137,-0.30521,0.916065
LOGME,1.30698,0.985652,0.217387,0.804789,0.55232
LOGME,1.02477,1.53798,0.519018,0.854133,0.0328135
LOGME,3.33236,1.30119,-0.946388,-0.182767,0.266356
LOGME,3.24765,2.59336,-0.518248,-0.0551736,-0.853449
